ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2012,3305208,RJ,77874,60759,85576,85576,77874,91542,85576,60759,91542,"411,9","52,99",1,1,0,0,28507,28507,31087,31087,39150,38144,27761,37515,36573,38144,36573,"7373,39","7373,39","3600,57","3612,38","5016,52","7081,23",0,0,0,0,"3070,81","617,63","7081,23","8274,05",3581,3581,"5016,52",0,0,0,0,"1869,47","1,37","96,9","53,3","96,04","25,74","8,3","99,13",100,"11,2","12,5","1,79","128,4",91,71,"16,5","74,26","95,83","99,67","99,13",71,"46,53","23,28","317,78","53,47","8,1","85,07","66,37","96,04","1,12","0,52","29726958,8","29726958,8",0,"3210391,82",0,"32937350,62",0,"27668212,71","23883118,71","3675034,47",105,"295702,13","1808629,41","3598399,86","13029929,86","369107,48","16518621,39","3119584,05",0,"128184,58",0,"3523979,41",0,0,"369107,48",0,"369107,48",0,0,,0,"9884217,06","2226953,21","1020268,9","13131439,17",0,0,"13131439,17",0,0,0,0,0,0,0,,,,,,,
2011,3300209,RJ,114250,74600,108617,108617,108617,114250,108617,74000,114250,"658,42",78,1,1,1,1,26363,18180,29563,20502,32648,23560,25804,32471,21997,31956,31782,20665,20665,"4669,81","6449,56","6742,37",18985,0,0,0,1680,"4644,49",30,0,"13586,01",3817,3817,0,0,0,0,0,"2207,5","1,25","98,12","24,64","91,15","67,33","12,4","80,03",100,"13,1","21,6","3,96","119,2",100,"68,13","49,2","32,67","96,35","97,91","80,03","68,13","68,74","60,05","1507,36","31,26","12,4",100,"65,3",0,"0,66","0,58","29545432,24","29545432,24",0,"825392,36",0,"30370824,6",0,"28331603,18","6479537,84","8253588,28",226,"415378,06","4666811,14","3220200,75","28803640,44","1958361,04","37324361,52","4897688,94",0,"3545486,66",0,"8702175,55","1664671,1","2075668,68","1958361,04",0,"4034029,72",0,0,0,0,"6334509,54","273021,95","627888,71","3307123,53","3928296,67",0,"7235420,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3300233,RJ,25734,20078,28279,28279,25734,28279,28279,20078,28279,198,43,1,1,0,0,8880,8880,10016,10016,17917,17730,8749,15272,15111,17730,15111,3562,3562,"2344,33",2360,2914,3269,0,0,0,0,1765,455,3269,2885,2360,2360,2914,0,0,0,0,539,"2,01","98,5","75,45","91,77","6,21","11,3",100,100,"13,9","19,7","5,64","254,5",91,71,17,"93,79","85,64","99,34",100,71,"24,04","10,69","235,9","75,96","11,3",91,71,"91,77","0,81","0,23","21627335,15","21627335,15",0,"1302104,62",0,"22929439,77",0,"19847704,65","11435783,58","1199118,4",35,"151108,47","776190,71","1196718,21","5346442,33","1341210,95","8789691,87","2102038,59",0,"73458,16",0,"1949848,38",0,0,"1341210,95",0,"1341210,95",0,0,0,0,"2145456,42","366488,89","307752,74","2819698,05",0,0,"2819698,05",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3300605,RJ,32333,31900,30041,30041,27325,35546,30041,28500,35546,61,79300,1,1,0,8,8937,13780,9571,14100,11509,13780,6567,10886,13780,7961,7519,3814,3814,1633,2328,2118,0,0,0,0,0,1440,0,0,1459,2650,0,0,"3397,4",0,0,0,0,"1,29","71,92","42,82",0,"44,47","17,5","113,83",0,"15,4","6,3","2900,63","197,7",91,"94,87","27,7","55,53","94,59","70,15",0,"94,87","38,96","67,29","456,47","61,04","16,9","90,96","89,74",0,"0,38",0,"6053040,38","6053040,38",0,"3087,93",0,"6056128,31",0,"4655963,8","4531347,1","2816934,69",66,"99292,61","535129,33","926540,22","5132479,45","1430244,05","11071091,25","851650,7","705,57","415877,03","6889,11",0,"3649827,94","6307985,46","770727,7","659516,35","7738229,51",338000,250000,0,0,0,0,"5490,61",0,0,"5490,61","5490,61",80000,100000,0,,,,430000,0,0,"64235,89","64235,89",0,0,"64235,89"
2003,3305208,RJ,57786,4045,57293,57293,57786,69474,57293,4045,69474,276,"28,5",1,1,0,0,20737,1229,21521,1229,32334,2238,18642,26602,1857,26875,24117,4449,"4449,07",2612,4014,5371,7828,0,0,3379,0,2468,267,0,5573,366,366,349,,,,,96,"1,5","89,82","34,55",100,"28,96","8,5","9,12",100,"15,1","13,4","20,63","198,8",100,"7,06","21,9","71,04","85,46","65,07","9,12","7,06","46,91","35,69","490,81","53,09","11,3","83,18","5,82",0,"0,71","0,26",8831225,8287321,543904,160740,0,8991965,,5877782,9589155,1538464,73,81306,745316,26327,6205560,2289485,12962253,1997330,717383,1372512,0,1724252,2469878,20742717,2289485,0,,,,,2647089,"3259237,97","9679229,61","503340,25","1075344,63","12366463,21",0,"16088896,84",,,,,,,,,,,,,,
1999,3300407,RJ,145886,123538,164647,164647,,168953,164647,,168953,"274,86","90,55",,,3,3,27513,24206,27513,24206,45499,38534,25983,39643,33570,43967,38173,"12562,74","12562,7","6806,6","7117,82","8012,67","10030,38",0,0,"1326,73",0,"6029,98",,,,"5785,61",0,"6050,14",,,,,,"1,66","93,94","49,01","72,22","42,31","13,1","81,28",0,"14,9",10,"3,7","131,1","88,6","75,03","25,8","57,69","87,19","95,63",0,"75,03","48,75","68,54","684,49","51,25","13,2",,,,,,"9062343,21","5313934,73","3748408,48","1176450,37",0,"10238793,58",,"9756149,4","6022789,83","4349907,61",330,"131792,8","768128,85","1503525,44","9034610,66","1062440,08","10097050,74",0,"504526,44",,,"1776729,52",0,0,,,,,,,0,"263579,09","6641,4","169162,74","439383,23",0,0,"439383,23",,,,,,,,,,,,,,
1997,3304201,RJ,81957,77859,79309,79309,,96442,79309,,96442,265,241,,,,,19458,18485,,,27798,26408,6623,24656,23423,10000,,12045,6935,2555,6570,6935,,,,,,,,,,"5533,4",,"5533,4",,,,,,"1,43","34,04","21,21",,,"21,3","84,22",,"20,8","13,6","13,04","219,6","103,3","98,17",,,"88,7","38,89",,,,,,,,,,,,,7601328,4222960,3378368,386604,,7987932,,4937854,,3249495,352,159507,670324,315408,6564348,34453,7459509,,0,,,2169614,860708,,,,,,,,,127508,102006,,,,,,,,,,,,,,,,,,,
2022,3300209,RJ,124692,99610,,,,129671,,,129671,1259,"129,72",1,1,1,1,59618,52932,73309,60637,67045,57344,59520,64534,48077,66987,64476,21793,21793,"9918,21",15606,"11375,2",21793,0,0,0,5054,"9127,6",1087,21793,21574,"6567,66","6567,66",0,0,0,0,0,2125,"1,13","99,86","63,37",100,"45,06","12,1","62,24",100,"7,7","17,1","2,14","226,7",,,"20,4","54,94","96,22","93,99","62,24",,"24,63","11,3","231,05","75,37","12,9","96,16","76,82",100,"0,99","0,32",132778487,132778487,0,"8931968,83",0,"141710455,9",0,"127643436,4","35555925,39","28531041,28",304,"2275802,07","17509179,91","25431369,62","103295840,2","26909237,55","162139925,1","16383166,88",0,"14486875,12","15551680,43","15061572,24",0,"37035713,03","26909237,55",0,"63944950,58",0,0,0,0,"44769267,75","8087761,1","13129538,92","6806909,89","59179657,88",0,"65986567,77",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3300233,RJ,39596,32474,40532,40532,39596,40532,40532,32474,40532,313,55,1,1,0,0,15170,15170,16825,16825,26581,26581,15058,22772,22772,26390,22618,5825,5825,3424,3432,4080,5825,0,0,0,0,2364,692,5825,4042,3152,3152,4080,0,0,0,0,1777,"1,76","99,19","66,71",100,"20,51",11,"91,84",100,13,"18,9","3,3","260,9","97,7","80,12","18,5","79,49","85,52","99,77","91,84","80,12","33,14","14,91","312,74","66,86","10,9","97,69","80,12",100,"0,69","0,56",56180502,56180502,0,2358986,0,58539488,0,51273335,20565026,2205043,41,425667,2066152,3562644,11184536,4360373,19126582,3581673,0,46633,0,2878397,0,0,4360373,0,4360373,0,0,0,0,2115803,2165072,118949,4399824,0,0,4399824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3302452,RJ,4881,2398,4881,4881,4881,5599,4881,2398,5599,31,7,1,1,0,0,2320,700,2556,715,2695,813,2320,2492,752,2695,2492,787,787,507,"542,49",507,0,0,0,0,0,424,,787,382,184,184,0,0,0,0,0,50,"1,17","99,96","64,42",0,"35,58","15,9","33,92",100,"15,9","11,8","7,84","305,6",100,"49,13","24,7","64,42","92,53","93,46","33,92","49,13","31,07","21,61","293,94","68,93",17,"87,18","42,83",100,"0,49","0,27","2839838,83","2839838,83",0,"7995,97",0,"2847834,8",0,2059540,"807405,65","740077,7",3,"19692,56","130329,94","98933,13","1073070,3","10867,63","1392863,55","285896,46",0,"55818,03","23029,15","28218,94",0,0,"10405,7","461,93","10867,63",0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2017,3302700,RJ,85595,16855,150643,150643,84272,153008,150643,16855,153008,143,23,1,1,0,0,23588,4832,24580,5003,29660,5675,18918,28819,5376,20602,19841,3765,3617,2147,4041,2150,0,147,0,2488,0,2063,0,1617,"947,98",632,196,104,0,0,0,0,"25,69","1,26","76,64","34,34",0,"65,62","8,7","15,64","31,01",6,"4,8","4,6","129,5","55,9","11,19","17,6","34,38","97,08","53,13","4,85","11,19","35,38","50,92","256,96","64,62","11,4","55,94","11,02","25,86","0,15","0,04","9026313,93","8437648,99","588664,94","2080,01",0,"9028393,94",0,"7058862,15","2382391,08","11886650,47",59,"156265,38","322420,77","3830403,14","20118573,82","315679,46","23278478,28","2109857,48",0,"3412879,34","734367,52","509954,72",0,"850546,25","313764,19","1915,27","1166225,71",0,0,0,0,"28032,4",0,0,"28032,4",0,0,"28032,4",0,0,0,0,0,0,0,0,0,"5944069,71","5944069,71",0,0,"5944069,71"
2019,3305554,RJ,54582,16937,67677,67677,54582,82312,67677,16937,82312,"301,11",53,1,1,0,0,12801,5300,13104,5425,16178,6698,4918,15551,6439,7544,7111,0,0,2563,"4533,29",2795,0,0,0,7791,0,2403,"1072,23",0,"1634,48","1595,39",168,0,0,0,0,0,"187,49","1,34","36,98","38,15",0,"58,4","27,8","35,19","10,53",13,"21,6","8,67",218,"80,7","25,03","36,1","41,6","94,84","56,54","3,71","25,03","32,53","19,89","446,15","67,47",21,"66,31","20,58",0,"0,21","0,12","27760092,1","27760092,1",0,"7738,1",0,"27767830,2",0,5447670,"7872613,58","5443896,25",25,"179058,6","1185051,33","899569,52","8336282,31","98816,17","11244067,02","2599571,37",0,"372120,2","209397,17","256586,41",0,0,"94615,96","4200,21","98816,17",0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2018,3306107,RJ,65323,27127,65966,65966,65323,76163,65966,27127,76163,181,62,1,1,4,0,17271,6713,19392,6935,22426,9307,13974,20937,8779,18188,16999,7358,7358,3254,3969,3969,0,0,0,0,0,2976,0,0,2012,1503,0,0,0,0,0,0,0,"1,33","79,34","44,22",0,"46,06","14,8","37,87",0,"14,4","9,3","8,94","166,6",99,"41,12","26,8","53,94","91,28","81,99",0,"41,12","46,06","51,73","539,35","53,94","14,4","85,77","35,62",0,"0,27",0,"14207098,82","14207098,82",0,"12176,13",0,"14219274,95",0,"5813472,36","4321643,91","5705779,79",42,"138075,95","686001,14","745206,07","7869398,57","94133,35","10489629,84","1619006,68",0,"366541,64","907091,24","227793,98",0,"269617,08","93241,87","891,48","363750,43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21081381,43",0,0,0,0,"21081381,43","21081381,43"
2014,3300100,RJ,174254,85072,178153,178153,165456,184940,178153,85072,184940,"604,4",262,1,1,59,35,43701,21268,44817,21268,55673,21268,15094,49228,21268,22804,19535,"20978,04",817,"4201,3","16233,25","17576,27",0,"16873,46",0,"2810,21",5604,,0,0,"5646,67","6210,26","1055,74",0,0,0,0,0,"312,65","1,27","33,92","23,1",0,"26,11","15,8","58,43",17,"18,1","12,1","15,55","169,9","92,9","47,75","27,4","73,89","88,37","39,53","9,93","47,75","31,76","38,47","476,07","68,24",16,"94,22",46,0,"0,24","0,05","35633143,95",35539310,"93833,95","630499,88",0,"36263643,83",0,"28175245,15","8306440,18","17594239,09",341,"912177,04","1787274,11","1421221,65","25314080,14","618325,63","34774319,58","7648967,48",0,"194415,9","1119366,17","3404752,35","73580,16","991450,65","614734,64","3590,99","1609776,28",0,,0,0,"137286,65","1513918,18","35692,74","78600,14","234003,73","1374293,7","1686897,57",,,,,,,,0,0,"13829,86","13829,86",0,0,"13829,86"
2016,3300159,RJ,10828,9701,9701,9701,9413,11160,9701,9701,11160,"38,88",20,1,1,0,2,3378,2640,3754,2640,3826,3036,3307,3657,3036,3748,3581,950,950,703,713,713,0,0,0,470,0,651,0,0,"491,3",486,486,0,0,0,0,0,0,"1,13","97,81","49,51",0,"49,79","15,8","68,16",100,"15,7","10,2","7,58","182,5",97,100,"31,3","50,21","95,62","98,6","68,16",100,"49,79","51,05","581,42","50,21","15,7","97,03","86,93",0,"0,35",0,"2557145,15","2545585,08","11560,07","897,18",0,"2558042,33",0,"1900326,29","636179,82","2022094,06",17,"41281,79","170809,66","398937,53","2700114,29","163534,19","3729529,89","545904,63","14007,29","2928,93","266287,35","50055,03","53689,43","366588,38","161527,75","2006,44","530122,57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59569,32","59569,32",0,0,"59569,32"
2012,3300233,RJ,26365,20571,28973,28973,26365,28973,28973,20571,28973,"277,58","47,09",1,1,0,0,10151,10151,11633,11633,20350,20188,10054,17027,16892,20188,16892,"3832,66","3832,66","2596,59","2602,79","3120,61","3680,79",0,0,0,0,"1919,47","321,04","3680,29","4281,82",3850,3850,"3120,61",0,0,0,0,"1183,12","2,01","98,8","73,94","96,04","11,13","11,4","147,92",100,"13,6",22,"4,16","273,8",91,71,"16,7","88,87","84,4","99,76","147,92",71,"25,88","10,47","261,67","74,12","11,3",91,71,"96,02","1,12","0,31","26239258,68","26239258,68",0,"2124075,77",0,"28363334,45",0,"23825922,73","15421475,05","1910266,96",54,"153704,69","940117,71","1870432,62","6772900,96","191860,47","8586307,68","1621546,25",0,"66629,79",0,"1831749,19",0,0,"191860,47",0,"191860,47",0,0,,0,"4291882,78","2864533,6","852772,07","8009188,45",0,0,"8009188,45",0,0,0,0,0,0,0,,,,,,,
2015,3300605,RJ,32960,33500,30394,30394,27856,35964,30394,29800,35964,63,81,1,1,1,8,8969,13780,9602,14100,11556,13780,7306,10914,13780,8796,8177,4336,4336,1717,3395,3178,0,0,0,0,0,1477,0,0,"1687,84",2720,0,0,3487,0,0,0,0,"1,29","80,88","39,6",0,"26,71","16,4","80,12",0,"22,9","6,6","5,67","282,5","91,7","98,05","31,3","73,29","94,46","50,57",0,"98,05","21,7","40,92","287,83","78,3","24,5","91,65","93,15",0,"0,39",0,"10555071,84","10555071,84",0,4933,0,"10560004,84",0,"7492624,31","2418273,55","3809256,8",64,"162076,25","550583,28","983127,54","5988024,54","515054,93","9608780,5","2454238,64",0,"17923,89","564203,61","127056,78","87258,78","1467820,53","509754,92","5300,01","1982875,46",338000,250000,0,0,0,0,0,0,0,0,0,80000,100000,0,250000,60000,120000,430000,0,0,"55162,84","55162,84",0,0,"55162,84"
2013,3301504,RJ,20672,9675,20283,20283,20098,20863,20283,9675,20863,73,22,1,1,0,0,5689,2457,5985,2573,7271,3131,5688,6690,2842,7270,6689,2835,2835,1394,2379,2379,0,0,0,0,983,1285,0,1685,444,839,0,0,0,0,0,0,43,"1,29","99,42","75,27",0,"16,08","16,4","60,1",0,"16,2","12,4","8,37","188,5","99,1","47,7","21,5","83,92","91,6","99,86",0,"47,7","16,08","17,23","225,02","83,92","16,2","99,08","46,37","59,44","0,16","0,05","7003457,51","7003457,51",0,"3747,98",0,"7007205,49",0,"5679661,19","1611256,26","3632609,83",30,"79355,15","90611,13","547099,34","5084570,88","381136,52","7669130,03","1644407,78",0,"690164,23","502540,61","44731,2","56474,24","696242,85","380571,05","565,47","1077379,37",0,,0,0,0,0,0,0,0,0,0,,,,,,,,118971,0,96009,96009,0,118971,214980
2015,3303005,RJ,26604,25865,24577,24577,24520,26665,24577,23839,26665,74,55,1,1,2,3,8013,7374,9077,7374,8879,,7023,8280,,7867,7273,3057,3057,1535,1810,1810,0,0,0,0,0,1340,0,0,"1749,41",1804,0,0,0,0,0,0,0,"1,11","87,3","50,21",0,"40,79","16,4","99,67",0,"17,1","8,2","7,46",186,"99,8",97,"28,9","59,21","94,48","84,81",0,97,"40,79","46,17","430,72","59,21","17,1","99,77",97,0,"0,57",0,"6211541,86","6011541,86",200000,"2809,54",0,"6214351,4",0,"4748932,92","1377304,95","5539631,69",46,"114268,24","570668,43","755381,57","7113345,17","522250,85","9798313,11","1397788,53",0,"13771,74","572086,21","119623,5","192842,35","1586327,71","516876,79","5374,06","2108578,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773789796,"121682,74","121682,74",0,0,"121682,74"
2015,3303955,RJ,21542,23887,21460,21460,19354,23887,21460,21460,23887,149,"48,6",1,1,0,1,6651,5429,7480,6433,7094,5429,5987,6753,4450,6404,6081,2515,2515,960,1344,1248,0,0,0,0,0,877,0,0,"1557,31","1079,23",0,0,0,0,0,0,,"1,09","89,09","38,17",0,"50,38","12,8","80,3",0,"14,5","20,3","7,55","173,1","90,2",100,"29,2","49,62","92,86","71,43",0,100,"46,56","21,53","488,98","53,44","15,6","90,18",100,0,"0,62",,"4144974,72","4144974,72",0,"1937,19",0,"4146911,91",0,"3059471,21","949655,57","2727078,89",25,"94008,71","508003,63","647679,57","4095780,56","376373,09","5904946,67","963779,05",0,"11003,12","412288,16","108006,64","56725,81","1072600,41","372500,12","3872,97","1448973,5",0,0,0,0,0,0,1518236,1518236,0,0,1518236,0,0,0,0,0,0,0,1966124,0,"141557,59","2107681,59",0,0,"2107681,59"
2015,3304151,RJ,19939,6762,14574,14574,12801,22700,14574,6762,22700,75,23,1,1,0,0,5339,1872,5598,1965,6305,2013,4316,6154,1960,4440,4335,1264,1264,843,909,909,0,0,0,0,0,807,0,0,"1139,71",241,0,0,0,0,0,0,0,"1,18","78,85","66,69",0,"28,09","15,9","26,51",0,"12,1","13,5","11,76","125,5","87,8","46,4","16,8","71,91","97,66","92,74",0,"46,4","28,09","12,97","183,06","71,91","12,1","87,84","29,79",0,"0,9",0,"3019056,1","3019056,1",0,"1410,99",0,"3020467,09",0,"2161893,14","691696,24","1172611,06",8,"47247,32","371778,76","536398,34","2207137,51","263763,68","3496358,04","701983,3",0,"9779,35","288933,1","69322,68","34540,45","751682,4","261049,49","2714,19","1015446,08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95723,75","95723,75",0,0,"95723,75"
2013,3304201,RJ,117920,114273,115722,115722,115722,123385,115722,112989,123385,463,362,1,1,1,1,33020,31508,33858,32241,46412,44290,31862,41757,40635,44556,40087,"13748,17","13748,17",8105,8780,"8780,05","13748,17",0,0,0,0,6574,550,13743,"7465,35",6118,3671,"8153,8",0,0,0,0,935,"1,41","95,8","61,41",100,"33,48","15,5","69,68",60,16,"13,9","11,37","204,8",100,"97,64","25,1","66,52","88,98","92,31","41,81","97,64","33,48","26,16","373,79","66,52",16,"95,57","92,61","99,96","0,54","0,15","34831454,71","19363284,2","15468170,51","1775230,75",0,"36606685,46",0,"35839718,22","5738884,69","8182218,56",201,"617430,83","2482995,9","5479818,29","27588950,57","2191312,79","33438054,84","2470119,05",0,"3908977,12","1187672,43","6917509,87",0,"5103467,07","2191312,79",0,"7294779,86",0,0,0,0,4926000,1121000,575000,6622000,0,0,6622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3301108,RJ,13789,13968,14022,14022,9790,19830,14022,13968,19830,63,"27,5",1,1,0,4,3859,2918,4155,3072,4901,,3809,4565,,4565,4427,"131,6","131,6",792,873,873,0,0,0,916,0,675,0,0,82,,,,0,0,0,0,,"1,27","98,7","75,6",0,"16,67","14,1",,,"14,9","15,3","8,95","172,8","69,8","99,61","17,9","83,33","92,84","90,72",,"99,61","16,67","7,59","124,85","83,33","14,9","69,54","70,44",0,"0,08",,"3644323,35","3226930,35",417393,"42393,61",0,"3686716,96",0,"2697938,58","2224795,36","1384427,99",16,"53485,71","278023,34","544760,55","2750972,37","548382,55","5142309,04","1103579,23",337,478437,190992,11500,"548382,89",181657,"530418,42","17964,13","730039,55",0,,0,0,"84403,5",345000,0,0,0,0,"429403,5",,,,,,,,0,0,17565,17565,0,0,17565
2007,3303401,RJ,125000,124000,155317,155317,125000,177376,155317,124000,177376,"392,39","384,67",,,8,6,32749,32134,32749,32134,56077,56077,29958,51595,51270,52653,48679,"16207,76","16207,76","6966,85","7572,66","10508,55","16207,76",0,0,0,0,"6441,03","810,4",0,"8459,83","7731,45",0,"10868,21",0,0,0,,0,"1,69","90,19","45,25",100,"31,75","11,2","102,1",0,"15,8",13,"10,26","146,3","80,5","79,84","24,4","68,25","92,03",92,0,"79,84","50,82","50,55","654,56","49,18","11,4","70,47","69,91",0,"0,52",0,"24086149,82","15222850,12","8863299,7","59695,95",0,"24145845,77",0,"23578584,2","15841178,14","7972322,86",222,"495950,41","2804196,24","5844418,23","20455465,7","12255196,15","35991541,64","1797040,46",0,"329911,18","1483839,33","3008666,78",0,0,"3286044,04","8969152,11",,0,,,0,"3485058,9",219600,0,"3704658,9",0,0,"3704658,9",,,,,,,,,,,,,,
2008,3304557,RJ,6123418,5076166,6161047,6161047,6123418,6161047,6161047,5076166,6161047,9758,4308,1,1,0,0,789295,675184,868007,675184,1967361,1708301,517360,1676835,1576449,1486158,1359628,1085300,933662,351547,677593,436138,1075587,151638,0,0,0,291613,54265,1075587,744400,378348,322557,378348,0,0,0,,"38932,4","2,46","64,87","34,1","99,11","57,7","20,2","55,84","85,25","19,3","11,3","7,25","303,9","99,4","82,39","47,9","42,3","88,64","51,88","47,6","82,39","34,28","99,67","1260,57","65,72","29,9","99,39","82,39","99,11","0,69","0,1",2380806387,1275164142,1105642245,3045089,0,2383851476,0,1939852926,891438905,441990238,4088,23807759,113268947,165867355,926619828,175764305,1852617405,581470183,0,181685528,76878384,1,91884705,11019405,68244866,107519439,,0,,,0,6400576,86045745,1371994,0,4579164,89239151,93818315,,,,,,,,,,,,,,
2008,3305109,RJ,425522,14,468309,468309,425522,468309,468309,14,468309,512,189,1,1,0,0,61024,6,69699,6,111331,7,47109,104493,4,89148,52344,50300,50300,17422,28699,23641,50300,0,0,0,0,15794,2515,50300,14825,960,0,3,0,0,0,,0,"1,82","76,63","36,46",100,"50,53","17,3","3,35",0,"18,7","7,4",42000,"191,7","90,9",0,"39,7","49,47","93,91","60,71",0,0,"39,94","102,23","902,96","60,06","22,7","90,86",0,100,"0,29",0,57459713,57443596,16117,0,0,57459713,0,25665292,31794420,5071452,53,1304847,6208007,9090802,31709380,9633267,80650857,31572894,0,10034272,4213525,0,3521791,603947,3740342,5892925,,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2005,3303302,RJ,474046,379300,474046,474046,474046,474046,474046,379300,474046,"1212,7","490,1",,,0,0,79231,43550,79231,43550,174539,139631,67206,160486,126203,159528,146824,0,0,"31071,1","33968,4","38575,9","52028,9",0,0,"52028,9",0,"25299,9",1,0,"17659,3","32788,7","26476,3","34750,2",,,,,"7177,5","2,2","84,83","59,72",100,"25,86","16,4","96,53","80,75","18,6","15,4","12,04",196,100,"80,01","25,1","74,14","91,87","91,47","77,94","80,01","34,71","40,91","630,2","65,29","16,4",100,"80,01",0,"0,34","0,22",130707832,76292428,54415404,"2861978,78",0,"133569810,8",,"138159292,1","29232714,94","10016001,08",289,"174360,01","7083668,19","12332058,51","88274694,45","8998273,18",123138929,"9262674,66","13769339,55","12720630,89","10789342,63","32178636,22","5813944,06","9280162,56","8998273,18",0,,,,,0,"2139753,76","4705568,69","671572,13","7516894,58",0,0,"7516894,58",,,,,,,,,,,,,,
